Date,FDV,Volume,TVL,Revenue,Protocol,Type
2021-07-05,2837219922.26,118642833.07,6932569960.67,181270.26,MakerDAO,Lending
2021-07-06,2787995070.47,121252883.63,7106318553.17,182169.94,MakerDAO,Lending
2021-07-07,2760265353.11,225774113.41,7155835938.69,184586.4,MakerDAO,Lending
2021-07-08,2864087698.51,155649381.99,6594172727.87,184986.21,MakerDAO,Lending
2021-07-09,2677147053.55,131969480.45,6719792262.16,185593.55,MakerDAO,Lending
2021-07-10,2736317328.0,110608501.69,6580286127.18,185911.96,MakerDAO,Lending
2021-07-11,2697224604.16,76246934.84,6653197687.45,184871.38,MakerDAO,Lending
2021-07-12,2687690447.88,72450229.19,6349520574.32,185496.94,MakerDAO,Lending
2021-07-13,2628087199.56,85340653.33,6088696196.72,185745.58,MakerDAO,Lending
2021-07-14,2533503276.45,67422351.15,6280747619.4,179558.97,MakerDAO,Lending
2021-07-15,2527864455.49,65583326.0,6013671598.11,179713.61,MakerDAO,Lending
2021-07-16,2579244405.82,101569678.74,5943036520.13,179900.46,MakerDAO,Lending
2021-07-17,2439767214.17,64959746.96,6007312577.55,180992.94,MakerDAO,Lending
2021-07-18,2443623471.48,50442718.22,5976014922.21,180970.0,MakerDAO,Lending
2021-07-19,2495301064.53,50503134.62,5745689421.99,103588.84,MakerDAO,Lending
2021-07-20,2330413390.54,61066057.27,5616605241.42,101504.12,MakerDAO,Lending
2021-07-21,2215585984.79,66149826.42,6181664514.37,100532.66,MakerDAO,Lending
2021-07-22,2455934101.63,81655950.3,6243456612.69,100900.56,MakerDAO,Lending
2021-07-23,2459589232.31,59531901.84,6384039886.48,101527.49,MakerDAO,Lending
2021-07-24,2521229659.69,62560052.37,6572210530.43,99154.7,MakerDAO,Lending
2021-07-25,2588597120.12,56715253.58,6567664778.86,102814.7,MakerDAO,Lending
2021-01-27,362341741.04,92170.27,215756680.41,33843.04,Nexus_Mutual,Derivatives
2021-01-28,332831856.31,147909.77,211231918.09,2327.61,Nexus_Mutual,Derivatives
2021-01-29,352146601.26,128737.45,212125266.31,29820.58,Nexus_Mutual,Derivatives
2021-01-30,367405944.44,39460.22,227759073.47,109084.96,Nexus_Mutual,Derivatives
2021-01-31,365284814.62,50385.85,219809978.07,236170.39,Nexus_Mutual,Derivatives
2021-02-01,349421340.51,70500.16,220375513.91,61953.46,Nexus_Mutual,Derivatives
2021-02-02,360110921.86,950849.6,215086568.35,36885.27,Nexus_Mutual,Derivatives
2021-02-03,408003786.56,14452.33,235178567.33,640194.95,Nexus_Mutual,Derivatives
2021-02-04,433320357.53,782956.62,252518333.09,131222.6,Nexus_Mutual,Derivatives
2021-02-05,427303932.38,1240353.24,266464115.0,324682.78,Nexus_Mutual,Derivatives
2021-02-06,454463595.01,636342.17,268418620.16,39352.71,Nexus_Mutual,Derivatives
2021-02-07,443954003.28,157570.84,276055284.38,47438.83,Nexus_Mutual,Derivatives
2021-02-08,422594068.94,139926.81,266412511.3,41480.04,Nexus_Mutual,Derivatives
2021-02-09,451299046.75,913578.55,266766390.82,14730.43,Nexus_Mutual,Derivatives
2021-02-10,455274905.59,1942692.05,281409093.74,46952.18,Nexus_Mutual,Derivatives
2021-02-11,449151041.72,213937.22,287952102.91,13328.41,Nexus_Mutual,Derivatives
2021-02-12,459800489.02,11501.21,287712473.62,7487.68,Nexus_Mutual,Derivatives
2021-02-13,474580750.37,12110.15,287423455.53,108816.64,Nexus_Mutual,Derivatives
2021-02-14,467629899.99,19245.65,289291085.06,116717.26,Nexus_Mutual,Derivatives
2021-02-15,466908297.16,122654.76,295055665.06,250679.09,Nexus_Mutual,Derivatives
2021-02-16,466591365.79,199127.41,286136692.56,73828.65,Nexus_Mutual,Derivatives
2021-02-17,461308580.01,17334.12,287809381.74,389513.98,Nexus_Mutual,Derivatives
2021-02-18,481222783.21,49549.85,292279828.31,300489.25,Nexus_Mutual,Derivatives
2021-02-19,509001659.8,937408.3,309219074.25,3557.78,Nexus_Mutual,Derivatives
2021-02-20,518020117.93,27101.97,312888692.43,62475.84,Nexus_Mutual,Derivatives
2021-02-21,504168627.02,21037.35,326497510.58,33955.18,Nexus_Mutual,Derivatives
2021-02-22,513499333.98,26704.73,319315296.99,131133.36,Nexus_Mutual,Derivatives
2021-02-23,471160654.31,783653.42,294104753.23,21086.38,Nexus_Mutual,Derivatives
2021-02-24,411713566.27,126206.05,239523332.09,17259.45,Nexus_Mutual,Derivatives
2021-02-25,429129054.06,2387.31,273826313.47,52342.58,Nexus_Mutual,Derivatives
2021-02-26,391712680.92,62977.41,262690254.35,578.23,Nexus_Mutual,Derivatives
2021-02-27,381973063.5,13854268.01,237178296.99,83131.37,Nexus_Mutual,Derivatives
2021-02-28,385902606.38,100614.84,239004014.71,5032.52,Nexus_Mutual,Derivatives
2021-03-01,380695003.89,58706.21,221690029.85,50719.64,Nexus_Mutual,Derivatives
2021-03-02,411683195.53,143215.74,248405813.87,30337.73,Nexus_Mutual,Derivatives
2021-03-03,395288091.41,118078.64,253448688.41,26146.88,Nexus_Mutual,Derivatives
2021-03-04,420545587.02,50181.58,261198266.25,7079.9,Nexus_Mutual,Derivatives
2021-03-05,405309177.81,33600.01,252929732.73,1721.63,Nexus_Mutual,Derivatives
2021-03-06,407411068.72,31173.56,239949032.57,7531.07,Nexus_Mutual,Derivatives
2021-03-07,439259966.63,4713.85,254645976.56,2788.97,Nexus_Mutual,Derivatives
2021-03-08,452846881.36,8840.99,271020380.01,15819.12,Nexus_Mutual,Derivatives
2021-03-09,472378401.82,202254.21,277311030.49,14712.06,Nexus_Mutual,Derivatives
2021-03-10,483137994.87,7205.32,296074758.58,41850.22,Nexus_Mutual,Derivatives
2021-03-11,481404880.56,77875.64,295450021.29,1373.01,Nexus_Mutual,Derivatives
2021-03-12,483893913.01,18343.47,286981424.83,8320.78,Nexus_Mutual,Derivatives
2021-03-13,469101034.35,24578.32,290750875.32,56712.45,Nexus_Mutual,Derivatives
2021-03-14,510376961.34,35786.42,298041851.08,5673.39,Nexus_Mutual,Derivatives
2021-03-15,496037732.9,38006.13,304628429.91,24459.69,Nexus_Mutual,Derivatives
2021-03-16,475989091.85,137309.76,289267919.81,12017.75,Nexus_Mutual,Derivatives
2021-03-17,476050034.37,24643.3,292282466.76,83381.45,Nexus_Mutual,Derivatives
2021-03-18,482055642.81,97851.87,286908364.68,9500.66,Nexus_Mutual,Derivatives
2021-03-19,473149107.13,11064.92,294935054.27,,Nexus_Mutual,Derivatives
2021-03-20,484486705.56,29147.72,294084627.01,3480.28,Nexus_Mutual,Derivatives
2021-03-21,488762936.62,14974.32,297055236.81,10657.3,Nexus_Mutual,Derivatives
2021-03-22,474531404.13,23039.2,286543801.19,19785.03,Nexus_Mutual,Derivatives
2021-03-23,448079922.65,201905.3,292861817.17,1757.61,Nexus_Mutual,Derivatives
2021-03-24,442597812.04,16907.85,274329461.28,24850.35,Nexus_Mutual,Derivatives
2021-03-25,419433316.13,71134.57,278351848.14,76265.3,Nexus_Mutual,Derivatives
2021-03-26,419292108.36,76743.89,261953461.73,78056.72,Nexus_Mutual,Derivatives
2021-03-27,448781207.95,82152.44,262920609.07,45128.48,Nexus_Mutual,Derivatives
2021-03-28,453702617.25,118288.32,272693590.71,10172.06,Nexus_Mutual,Derivatives
2021-03-29,445841766.99,73067.49,277987861.88,22284.25,Nexus_Mutual,Derivatives
2021-03-30,477225338.38,169113.31,286981745.84,11910.11,Nexus_Mutual,Derivatives
2021-03-31,486360256.2,282836.39,300383398.3,7670.76,Nexus_Mutual,Derivatives
2021-04-01,506588315.98,832239.99,292836607.41,13848.57,Nexus_Mutual,Derivatives
2021-04-02,521472097.52,129122.98,315161798.86,72657.77,Nexus_Mutual,Derivatives
2021-04-03,556295786.35,325719.28,324099594.76,16241.8,Nexus_Mutual,Derivatives
2021-04-04,533114085.82,82665.56,341630598.77,28095.96,Nexus_Mutual,Derivatives
2021-04-05,548560686.23,39085.94,333115835.82,3995.48,Nexus_Mutual,Derivatives
2021-04-06,555988883.37,141775.21,331068005.9,7934.93,Nexus_Mutual,Derivatives
2021-04-07,558824623.51,77566.17,345742318.05,31530.31,Nexus_Mutual,Derivatives
2021-04-08,522317430.17,76004.04,332962987.77,5360.73,Nexus_Mutual,Derivatives
2021-04-09,549899204.24,6987.52,325753801.56,23258.63,Nexus_Mutual,Derivatives
2021-04-10,548320680.15,10921.88,340162619.78,32385.31,Nexus_Mutual,Derivatives
2021-04-11,563617782.49,68717.64,352134216.8,28049.06,Nexus_Mutual,Derivatives
2021-04-12,567571263.07,41409.33,347765309.25,51568.08,Nexus_Mutual,Derivatives
2021-04-13,567586888.77,146802.08,353841342.07,79529.22,Nexus_Mutual,Derivatives
2021-04-14,605353260.31,134336.36,359750380.29,9301.0,Nexus_Mutual,Derivatives
2021-04-15,642412067.81,4866.74,386348641.31,21233.2,Nexus_Mutual,Derivatives
2021-04-16,663907117.63,35092.67,397052850.06,11651.37,Nexus_Mutual,Derivatives
2021-04-17,644147347.33,54937.49,388130164.92,9416.41,Nexus_Mutual,Derivatives
2021-04-18,624177412.22,41626.37,396515890.74,16280.66,Nexus_Mutual,Derivatives
2021-04-19,591835260.29,131255.91,346406825.41,17447.19,Nexus_Mutual,Derivatives
2021-04-20,577384298.21,122222.67,359900603.53,3473.96,Nexus_Mutual,Derivatives
2021-04-21,613247777.52,48740.51,350247140.68,28449.04,Nexus_Mutual,Derivatives
2021-04-22,625447295.54,3966.8,373901552.36,30061.48,Nexus_Mutual,Derivatives
2021-04-23,641388689.26,76168.25,403310145.42,45078.38,Nexus_Mutual,Derivatives
2021-04-24,625111939.78,155152.61,363982173.95,10593.48,Nexus_Mutual,Derivatives
2021-04-25,604197192.85,58443.6,361761508.13,13480.24,Nexus_Mutual,Derivatives
2021-04-26,606780402.67,30230.41,368389043.34,38160.69,Nexus_Mutual,Derivatives
2021-04-27,665883542.54,130935.85,405706891.01,5990.07,Nexus_Mutual,Derivatives
2021-04-28,697446301.54,23325.44,411170835.87,25318.08,Nexus_Mutual,Derivatives
2021-04-29,720877263.23,66146.3,425246786.37,19538.17,Nexus_Mutual,Derivatives
2021-04-30,728826480.69,34236.24,448587379.92,104271.14,Nexus_Mutual,Derivatives
2021-05-01,730860039.41,117435.03,449639976.7,20893.01,Nexus_Mutual,Derivatives
2021-05-02,777777099.4,22859.38,459796775.96,65258.28,Nexus_Mutual,Derivatives
2021-05-03,778863000.21,73819.83,468110971.55,26994.54,Nexus_Mutual,Derivatives
2021-05-04,909234552.36,208544.68,514239320.84,74956.68,Nexus_Mutual,Derivatives
2021-05-05,860144026.1,56489.48,544174735.91,27212.04,Nexus_Mutual,Derivatives
2021-05-06,929633266.71,54300.88,547430471.95,48968.24,Nexus_Mutual,Derivatives
2021-05-07,926684675.62,7717.16,560559054.48,5243.85,Nexus_Mutual,Derivatives
2021-05-08,918669114.13,228068.48,561541195.22,276957.82,Nexus_Mutual,Derivatives
2021-05-09,1027933801.52,340266.93,578657069.89,8217.7,Nexus_Mutual,Derivatives
2021-05-10,1035157224.86,10624.37,631011930.98,1569.82,Nexus_Mutual,Derivatives
2021-05-11,1048108762.44,7349.93,665181917.71,11742.76,Nexus_Mutual,Derivatives
2021-05-12,1097200093.1,308345.46,650715160.17,272321.99,Nexus_Mutual,Derivatives
2021-05-13,1041105567.29,210650.86,687565121.62,40239.16,Nexus_Mutual,Derivatives
2021-05-14,980195018.63,145559.23,610263296.18,15351.08,Nexus_Mutual,Derivatives
2021-05-15,1077049060.92,18513.94,641773704.52,15798.84,Nexus_Mutual,Derivatives
2021-05-16,973659849.04,51954.47,627374248.37,87484.86,Nexus_Mutual,Derivatives
2021-05-17,942188503.83,193061.0,622728129.65,24284.5,Nexus_Mutual,Derivatives
2021-05-18,869082471.7,280786.37,567847438.66,20335.18,Nexus_Mutual,Derivatives
2021-05-19,894988611.13,10220.46,565638640.55,104068.19,Nexus_Mutual,Derivatives
2021-05-20,665088907.55,520518.51,478254003.65,21025.24,Nexus_Mutual,Derivatives
2021-05-21,750264350.54,8885.11,433369012.18,23645.8,Nexus_Mutual,Derivatives
2021-05-22,630873180.88,39776.2,446888522.03,23393.47,Nexus_Mutual,Derivatives
2021-05-23,619788478.97,3263.4,385154380.89,2322.72,Nexus_Mutual,Derivatives
2021-05-24,547004582.39,242320.39,350150191.64,2201.27,Nexus_Mutual,Derivatives
2021-05-25,687619681.31,127513.99,364972007.88,18083.97,Nexus_Mutual,Derivatives
2021-05-26,707892985.63,10687.82,415212243.48,23842.24,Nexus_Mutual,Derivatives
2021-05-27,758587587.87,22599.61,447593292.33,11580.43,Nexus_Mutual,Derivatives
2021-05-28,720248828.1,13512.99,390888386.74,15755.42,Nexus_Mutual,Derivatives
2021-05-29,639171237.44,12577.02,368041604.16,5089.75,Nexus_Mutual,Derivatives
2021-05-30,601952404.14,2177.17,389428834.15,39289.02,Nexus_Mutual,Derivatives
2021-05-31,632137451.74,45792.94,430551967.28,4963.06,Nexus_Mutual,Derivatives
2021-06-01,708409789.58,71181.03,421135906.66,32641.85,Nexus_Mutual,Derivatives
2021-06-02,695131277.13,10534.63,439619372.7,44248.18,Nexus_Mutual,Derivatives
2021-06-03,716415752.03,37876.81,462018347.28,35698.09,Nexus_Mutual,Derivatives
2021-06-04,756595653.22,22027.28,394457231.56,128887.55,Nexus_Mutual,Derivatives
2021-06-05,711927996.23,108664.9,422580751.13,18758.09,Nexus_Mutual,Derivatives
2021-06-06,681927386.52,23324.3,439179948.7,6724.42,Nexus_Mutual,Derivatives
2021-06-07,712739591.77,2668.64,426548502.62,8825.84,Nexus_Mutual,Derivatives
2021-06-08,685053782.17,160472.05,410492247.67,20474.64,Nexus_Mutual,Derivatives
2021-06-09,666681960.0,143241.33,423864180.34,1404.14,Nexus_Mutual,Derivatives
2021-06-10,684832411.01,16149.24,404035389.64,17976.01,Nexus_Mutual,Derivatives
2021-06-11,655538694.23,11935.01,382129473.86,13862.31,Nexus_Mutual,Derivatives
2021-06-12,617966479.24,65698.47,389505709.61,65946.1,Nexus_Mutual,Derivatives
2021-06-13,633554242.35,118380.63,407924392.53,24790.18,Nexus_Mutual,Derivatives
2021-06-14,661855236.47,8446.84,417385232.55,15428.74,Nexus_Mutual,Derivatives
2021-06-15,682929206.26,100988.2,415193593.55,30140.54,Nexus_Mutual,Derivatives
2021-06-16,675731786.38,39595.53,384734870.97,19777.14,Nexus_Mutual,Derivatives
2021-06-17,624844341.04,77629.36,383458804.45,31809.35,Nexus_Mutual,Derivatives
2021-06-18,626718758.98,82216.88,359684608.37,10883.71,Nexus_Mutual,Derivatives
2021-06-19,586259884.09,120609.59,354662359.16,31094.5,Nexus_Mutual,Derivatives
2021-06-20,578957777.65,36117.54,366025109.14,6432.14,Nexus_Mutual,Derivatives
2021-06-21,596816961.26,81100.19,308023220.16,1381.99,Nexus_Mutual,Derivatives
2021-06-22,499227839.03,185113.73,306596445.41,15554.6,Nexus_Mutual,Derivatives
2021-06-23,491306246.01,155825.42,315984423.53,16960.41,Nexus_Mutual,Derivatives
2021-06-24,517757629.1,13810.61,322816245.75,7116.7,Nexus_Mutual,Derivatives
2021-06-25,526727078.67,4151.32,295585243.33,5893.36,Nexus_Mutual,Derivatives
2021-06-26,480670041.24,11340.56,292115344.34,3313.83,Nexus_Mutual,Derivatives
2021-06-27,474199617.18,69278.64,317415549.5,5974.77,Nexus_Mutual,Derivatives
2021-06-28,514833271.72,3989.61,340152575.11,24487.46,Nexus_Mutual,Derivatives
2021-06-29,551074421.47,41015.61,353251038.74,8099.51,Nexus_Mutual,Derivatives
2021-06-30,572922770.19,2202.03,367098840.71,5523.85,Nexus_Mutual,Derivatives
2021-07-01,598403357.51,5186.47,345308513.03,14626.63,Nexus_Mutual,Derivatives
2021-07-02,558855126.83,5617.42,350005582.23,163620.85,Nexus_Mutual,Derivatives
2021-07-03,568581903.4,73564.49,357063076.45,2516.13,Nexus_Mutual,Derivatives
2021-07-04,580635098.07,1656.07,378486201.8,9167.42,Nexus_Mutual,Derivatives
2021-07-05,615573974.12,7835.91,364084719.03,6811.04,Nexus_Mutual,Derivatives
2021-07-06,592032662.65,122495.75,374402461.28,15113.37,Nexus_Mutual,Derivatives
2021-07-07,611651868.21,4442.85,377724471.69,57996.3,Nexus_Mutual,Derivatives
2021-07-08,614819373.45,31371.01,344132529.39,12834.36,Nexus_Mutual,Derivatives
2021-07-09,561500385.92,88163.13,351716709.54,26172.92,Nexus_Mutual,Derivatives
2021-07-10,570546421.62,45958.87,345118420.67,11148.24,Nexus_Mutual,Derivatives
2021-07-11,560582861.91,36754.9,349959623.54,1870.65,Nexus_Mutual,Derivatives
2021-07-12,566708697.51,6920.25,331252813.16,4378.52,Nexus_Mutual,Derivatives
2021-07-13,537319438.4,128718.57,316791318.55,14032.13,Nexus_Mutual,Derivatives
2021-07-14,514802814.59,85341.23,325754066.54,2830.4,Nexus_Mutual,Derivatives
2021-07-15,526012967.73,61455.29,313809741.24,18921.18,Nexus_Mutual,Derivatives
2021-07-16,505807692.96,18562.4,305365978.41,35300.84,Nexus_Mutual,Derivatives
2021-07-17,497814262.14,58286.33,309465361.79,2725.77,Nexus_Mutual,Derivatives
2021-07-18,503681931.57,21754.05,307511978.34,3368.32,Nexus_Mutual,Derivatives
2021-07-19,501868446.85,2418.66,296466353.82,13305.44,Nexus_Mutual,Derivatives
2021-07-20,482625993.49,127162.53,290420844.77,9356.62,Nexus_Mutual,Derivatives
2021-07-21,471353493.32,69578.88,321458694.09,19963.06,Nexus_Mutual,Derivatives
2021-07-22,518361873.83,21709.07,326565854.04,9906.06,Nexus_Mutual,Derivatives
2021-07-23,533186052.57,1489.22,340164539.16,5150.61,Nexus_Mutual,Derivatives
2021-07-24,543616273.08,8213.01,351379357.93,5351.44,Nexus_Mutual,Derivatives
2021-07-25,572652584.67,3934.62,350701838.77,2820.86,Nexus_Mutual,Derivatives
2021-01-27,3866343438.96,289039324.28,1808091539.32,165446.84,Synthetix,Derivatives
2021-01-28,3531157896.0,308972325.74,1758571259.84,98763.99,Synthetix,Derivatives
2021-01-29,3915709185.11,303443239.71,1757661778.22,194738.18,Synthetix,Derivatives
2021-01-30,3918086856.53,278058860.79,1825419505.73,87275.12,Synthetix,Derivatives
2021-01-31,4078790780.87,240399059.04,1844267696.98,73940.0,Synthetix,Derivatives
2021-02-01,3996274275.84,308158384.19,2052810957.7,67702.96,Synthetix,Derivatives
2021-02-02,4035250459.72,236177821.63,1956382537.02,65332.33,Synthetix,Derivatives
2021-02-03,3934331490.1,271772443.14,1920229229.34,152028.2,Synthetix,Derivatives
2021-02-04,3963734841.79,218429434.38,1874876088.47,58209.59,Synthetix,Derivatives
2021-02-05,4487489585.1,489201187.49,1935880944.81,144778.95,Synthetix,Derivatives
2021-02-06,5404972911.38,596334303.72,2080835996.87,71710.09,Synthetix,Derivatives
2021-02-07,4820425891.4,459037439.09,2083252469.74,80926.79,Synthetix,Derivatives
2021-02-08,4618595530.0,343149346.55,2098832700.86,53160.59,Synthetix,Derivatives
2021-02-09,4928143604.84,406419948.22,2251789465.8,95477.77,Synthetix,Derivatives
2021-02-10,5701453903.22,599585639.25,2420215822.48,150819.64,Synthetix,Derivatives
2021-02-11,5768286951.86,619268176.28,2966823065.84,108571.35,Synthetix,Derivatives
2021-02-12,6031270400.38,421447566.44,2915310156.24,61526.43,Synthetix,Derivatives
2021-02-13,6238384276.83,408419549.05,2909881535.36,73225.69,Synthetix,Derivatives
2021-02-14,6091393181.47,375510864.56,2873781960.54,66325.45,Synthetix,Derivatives
2021-02-15,5802485421.61,385703901.08,2890701633.29,103056.64,Synthetix,Derivatives
2021-02-16,5647014726.72,414382390.5,2756989879.9,76579.68,Synthetix,Derivatives
2021-02-17,5551745269.12,364156461.94,2848053346.3,58550.2,Synthetix,Derivatives
2021-02-18,5591225945.36,332011530.55,2690200396.35,84065.92,Synthetix,Derivatives
2021-02-19,5343823838.56,239341580.59,2706131868.99,98389.71,Synthetix,Derivatives
2021-02-20,5143503733.87,301350826.12,2548993294.56,150289.59,Synthetix,Derivatives
2021-02-21,5375729959.55,507209263.11,2845851546.27,74525.28,Synthetix,Derivatives
2021-02-22,5281785652.97,269222003.64,2663846335.48,132759.25,Synthetix,Derivatives
2021-02-23,4864873193.93,406281022.63,2360975323.05,171595.43,Synthetix,Derivatives
2021-02-24,4172907276.56,543864442.35,1872509540.8,83188.14,Synthetix,Derivatives
2021-02-25,4431903038.39,336077211.97,2299227630.86,75779.61,Synthetix,Derivatives
2021-02-26,4211427584.44,312167797.44,2300338100.49,110960.55,Synthetix,Derivatives
2021-02-27,4167444344.44,345975928.96,2089584441.92,64333.41,Synthetix,Derivatives
2021-02-28,4392060335.88,262714700.03,2173808056.37,123074.95,Synthetix,Derivatives
2021-03-01,4295544977.84,280956511.24,1980172913.22,111053.55,Synthetix,Derivatives
2021-03-02,4778753372.33,271274559.75,2244266330.09,78256.5,Synthetix,Derivatives
2021-03-03,5175985655.69,361716617.32,2497763688.93,50751.61,Synthetix,Derivatives
2021-03-04,5228164228.79,262215656.21,2700038565.67,147918.23,Synthetix,Derivatives
2021-03-05,4984131975.98,314882409.72,2591384957.02,127029.23,Synthetix,Derivatives
2021-03-06,4817541333.08,225015004.67,2332694934.69,80240.12,Synthetix,Derivatives
2021-03-07,4916767514.78,174538059.99,2377231180.73,97020.97,Synthetix,Derivatives
2021-03-08,4994381108.27,156943229.61,2480820702.09,97806.48,Synthetix,Derivatives
2021-03-09,5039468411.05,168765317.0,2418022080.44,112217.37,Synthetix,Derivatives
2021-03-10,5241399100.75,178648872.3,2565764360.6,94923.71,Synthetix,Derivatives
2021-03-11,5002983855.01,198403078.74,2594581886.72,57773.31,Synthetix,Derivatives
2021-03-12,4787597029.61,184445784.94,2474409001.17,46257.51,Synthetix,Derivatives
2021-03-13,4486275923.47,215205159.94,2329802957.66,54865.88,Synthetix,Derivatives
2021-03-14,4731967308.1,152336308.43,2357988644.29,53856.39,Synthetix,Derivatives
2021-03-15,4524267089.43,141296212.67,2264883564.53,10695.83,Synthetix,Derivatives
2021-03-16,4347066771.73,169022902.63,2180824525.99,49702.91,Synthetix,Derivatives
2021-03-17,4333163037.6,142659009.86,2193512315.6,94564.56,Synthetix,Derivatives
2021-03-18,4443155792.84,141903210.98,2116690515.06,65317.54,Synthetix,Derivatives
2021-03-19,4287604268.59,133488675.53,2261243259.06,49766.63,Synthetix,Derivatives
2021-03-20,4596398052.19,147472799.98,2206611699.32,37270.37,Synthetix,Derivatives
2021-03-21,4600714526.42,180631708.72,2451855694.14,33005.74,Synthetix,Derivatives
2021-03-22,4512529949.1,139699739.32,2261519165.51,22724.37,Synthetix,Derivatives
2021-03-23,4179233326.83,159665667.81,2329444008.56,37453.05,Synthetix,Derivatives
2021-03-24,4046399507.85,151434958.6,2086636515.63,77709.59,Synthetix,Derivatives
2021-03-25,3704121292.5,176910009.59,2105384262.48,120726.07,Synthetix,Derivatives
2021-03-26,3706616379.04,165200337.53,1939766506.16,162643.78,Synthetix,Derivatives
2021-03-27,4048302160.84,128756050.51,1963619569.64,10443.23,Synthetix,Derivatives
2021-03-28,3947480652.46,115711575.13,1970323369.27,10343.14,Synthetix,Derivatives
2021-03-29,3793602742.94,110417186.87,1961836943.88,26791.87,Synthetix,Derivatives
2021-03-30,4088952956.17,131266837.46,1999166359.66,39662.13,Synthetix,Derivatives
2021-03-31,4047772366.23,115917080.71,2090075114.07,57534.69,Synthetix,Derivatives
2021-04-01,4068526659.69,145321217.23,1980332020.52,31435.07,Synthetix,Derivatives
2021-04-02,4406515413.77,208531588.15,2134827165.26,52846.39,Synthetix,Derivatives
2021-04-03,4907525369.91,270569774.29,2319804934.24,17088.28,Synthetix,Derivatives
2021-04-04,4452445386.65,196378812.32,2330563557.32,17376.89,Synthetix,Derivatives
2021-04-05,4773996587.91,165595836.59,2347170438.6,35530.51,Synthetix,Derivatives
2021-04-06,4757435627.23,152201738.81,2287529912.18,13373.41,Synthetix,Derivatives
2021-04-07,5094756552.56,257674143.98,2521228515.71,37050.86,Synthetix,Derivatives
2021-04-08,4484022526.25,259804877.5,2353225435.92,19177.86,Synthetix,Derivatives
2021-04-09,4596341436.16,144001127.49,2224404562.51,20609.1,Synthetix,Derivatives
2021-04-10,4473678011.29,111114515.82,2333305106.23,52657.02,Synthetix,Derivatives
2021-04-11,4381072498.79,133873677.42,2309090860.16,16246.26,Synthetix,Derivatives
2021-04-12,4389793380.57,134703061.98,2175717446.33,97081.35,Synthetix,Derivatives
2021-04-13,4518175363.11,172217992.31,2170021269.49,28767.0,Synthetix,Derivatives
2021-04-14,4422149086.82,160549902.86,2240139921.62,94185.86,Synthetix,Derivatives
2021-04-15,4606950276.23,307170217.37,2306039301.89,43118.17,Synthetix,Derivatives
2021-04-16,5103718022.99,292532665.69,2375084841.61,47904.1,Synthetix,Derivatives
2021-04-17,4815174966.51,283311217.79,2466748872.48,37842.34,Synthetix,Derivatives
2021-04-18,4688461558.31,169539054.78,2482145131.9,30147.66,Synthetix,Derivatives
2021-04-19,4158731986.57,329895194.68,1991346164.81,45565.97,Synthetix,Derivatives
2021-04-20,3700608036.42,216095997.39,2038746041.3,81442.51,Synthetix,Derivatives
2021-04-21,3862104362.09,234212655.08,1831395417.86,60155.13,Synthetix,Derivatives
2021-04-22,3696383250.79,205249912.38,1933588088.1,75389.09,Synthetix,Derivatives
2021-04-23,3573155230.74,244597093.23,1911115077.17,116651.16,Synthetix,Derivatives
2021-04-24,3439319027.86,332211067.47,1580207330.81,56469.33,Synthetix,Derivatives
2021-04-25,3152800944.76,180042171.5,1671900800.3,28169.64,Synthetix,Derivatives
2021-04-26,3246462409.64,146885271.62,1626588214.91,69076.32,Synthetix,Derivatives
2021-04-27,3718460499.12,193009284.41,1814718607.57,53162.46,Synthetix,Derivatives
2021-04-28,3925414994.36,180191722.1,1935878266.81,107973.05,Synthetix,Derivatives
2021-04-29,3888211800.75,175701402.41,1920150317.22,36670.34,Synthetix,Derivatives
2021-04-30,4081667795.95,192977552.61,2043745964.28,43218.03,Synthetix,Derivatives
2021-05-01,4195417745.56,129573667.86,2104878033.62,63551.64,Synthetix,Derivatives
2021-05-02,4182680565.89,109123033.06,2073216195.17,90237.93,Synthetix,Derivatives
2021-05-03,3990234065.93,121024354.75,1979609309.67,90847.77,Synthetix,Derivatives
2021-05-04,4342817217.28,210763138.48,2150968269.23,297941.53,Synthetix,Derivatives
2021-05-05,3811706436.64,199476536.04,2113319890.09,76029.81,Synthetix,Derivatives
2021-05-06,4076455423.07,154747360.74,2055196030.02,81914.12,Synthetix,Derivatives
2021-05-07,4251255858.72,248049196.59,2104185116.4,55942.15,Synthetix,Derivatives
2021-05-08,4315840821.49,389531728.34,2147156459.8,25118.85,Synthetix,Derivatives
2021-05-09,4250258776.41,154956667.73,2227702565.95,96977.12,Synthetix,Derivatives
2021-05-10,4099295117.74,129077441.36,2104002538.75,115508.98,Synthetix,Derivatives
2021-05-11,3760654397.33,171841990.55,2075229690.84,161190.09,Synthetix,Derivatives
2021-05-12,4245058898.85,162914141.14,1953523427.72,198724.75,Synthetix,Derivatives
2021-05-13,4200135887.12,841940920.69,2328978744.27,197813.43,Synthetix,Derivatives
2021-05-14,4263499244.35,872306507.57,2255303484.63,287097.88,Synthetix,Derivatives
2021-05-15,4906700075.8,619926158.35,2241870330.67,81533.61,Synthetix,Derivatives
2021-05-16,4450157501.27,511990789.71,2101539309.29,109315.65,Synthetix,Derivatives
2021-05-17,4340859461.49,251178179.07,2341544663.54,96549.65,Synthetix,Derivatives
2021-05-18,4678717189.09,499115032.44,2664684290.55,160153.05,Synthetix,Derivatives
