Date,FDV,Revenue,TVL,Volume,Protocol,Type
2021-04-05,5501993704.95,2227808.21,9305176865.2,301001541.27,Compound,Lending
2021-04-06,5109488946.05,1982318.67,9393320423.65,190712497.21,Compound,Lending
2021-04-07,4831364342.13,1865825.67,9560182250.17,156482133.94,Compound,Lending
2021-04-08,4432906246.99,1801135.38,9455639679.69,191896833.62,Compound,Lending
2021-04-09,4563170743.23,1751528.95,9382988778.62,133180167.61,Compound,Lending
2021-04-10,4531278537.77,1796516.44,9707598878.31,136340474.12,Compound,Lending
2021-04-11,4506934678.64,2029303.47,10051765618.63,138870238.63,Compound,Lending
2021-04-12,4604557485.76,2013793.68,10043200267.26,124026455.71,Compound,Lending
2021-04-13,4650437751.5,1831336.13,10463984044.65,162503392.63,Compound,Lending
2021-04-14,4863149053.93,1405186.55,10375419110.22,184248963.17,Compound,Lending
2021-04-15,4844421104.36,1436239.85,11235476584.16,183550482.17,Compound,Lending
2021-04-16,5646335537.05,2092789.89,11167520855.09,372308950.66,Compound,Lending
2021-04-17,5636713791.9,2245618.48,10977990411.1,417706589.17,Compound,Lending
2021-04-18,5392318587.33,1973385.01,11093635139.98,167260418.54,Compound,Lending
2021-04-19,4879804190.16,1500090.86,8594952199.4,324246609.59,Compound,Lending
2021-04-20,4759661902.11,1221752.25,9002374583.7,199922098.58,Compound,Lending
2021-04-21,4834993001.92,941528.06,8567875028.32,290760922.33,Compound,Lending
2021-04-22,4935624907.57,1090797.67,8863648092.17,171266803.58,Compound,Lending
2021-04-23,5356002897.29,1459138.64,9195880471.33,510650282.24,Compound,Lending
2021-04-24,6220362786.08,1386422.58,8232872328.87,803877451.61,Compound,Lending
2021-04-25,5672462715.08,1141214.01,8349296227.26,460208445.29,Compound,Lending
2021-04-26,5506932553.27,1028214.11,8421748608.92,253542800.76,Compound,Lending
2021-04-27,6440405671.46,1056265.52,8829565094.85,349432230.38,Compound,Lending
2021-04-28,6525358563.06,1065752.86,8871020936.12,284097139.12,Compound,Lending
2021-04-29,6476152697.77,1062197.39,8855115782.01,257234789.55,Compound,Lending
